order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
eea5cc5fc9932c98e7bc8a58c32da4f8,83825125c4d37368ce1a8043308b2b5b,delivered,2018-05-28 10:45:00,2018/5/29 3:55,2018/5/29 14:22,2018/6/4 22:28,2018/6/20 0:00
d0a376ad0575bef38f57ec1665a353ea,7f5cc65222c2fe21a935bde669213ad4,delivered,2018-05-28 20:34:00,2018/5/28 20:50,2018/5/29 14:22,2018/6/2 17:03,2018/6/20 0:00
45b0b9012eea515351639078d2676a65,08d7b1fe49c75e0ebc5758f55d41a580,delivered,2018-05-28 13:10:00,2018/5/29 3:30,2018/5/30 12:41,2018/6/11 15:19,2018/7/18 0:00
3c2ce68a8ae197f1c0761e0e49486673,ed01365fc6f6e098879c03ae23b0d743,delivered,2018-05-28 12:01:00,2018/5/29 3:31,2018/5/30 11:15,2018/6/1 20:41,2018/7/3 0:00
67adc926d34e13b8e6144b020f0e1153,39eb26e58bcb1c8c7775e8eb056bdcf7,delivered,2018-05-28 17:01:00,2018/5/28 17:16,2018/6/5 12:34,2018/6/11 16:47,2018/7/3 0:00
b18a68dda772cde59ef17d4fbbfe8c7e,07e84f8ccde6b3049d08bd274a35978d,delivered,2018-05-28 14:05:00,2018/5/28 14:15,2018/5/29 9:51,2018/6/5 15:13,2018/7/23 0:00
d2421ba8e68d2ecb6f32d08202ba292e,11c1d39751742fcd7e92255db994dfb5,delivered,2018-05-28 16:34:00,2018/5/30 2:32,2018/6/12 12:46,2018/6/18 19:38,2018/7/16 0:00
3a63202e1f2029f6ee42f498e87fa599,149876e27f49d24b3c0a9d34dfc13163,delivered,2018-05-28 15:23:00,2018/5/29 3:15,2018/5/30 13:43,2018/6/12 19:51,2018/7/11 0:00
7010bfa704139424f4fff8baff27b7cc,ac9d802c8be6d74099e9b3e90acefe12,delivered,2018-05-28 20:49:00,2018/5/28 21:16,2018/5/30 12:05,2018/6/2 19:29,2018/6/20 0:00
d76b164e4e70f560ba7c2d4f155b09d7,009c825b4f96c0c03731ac38b6e1c6ea,delivered,2018-05-28 08:31:00,2018/5/29 3:30,2018/5/29 14:03,2018/6/14 18:44,2018/7/16 0:00
faf4b0fe89a6f599276eccc2f5944ca6,be6c723c0dc6a8c587a7cc5ca2644927,delivered,2018-05-28 17:35:00,2018/5/28 17:55,2018/6/4 16:03,2018/6/19 16:11,2018/7/31 0:00
4050a0495b8fab90bb5285f6c37d61e9,24207156e277e6dfc2e231c63365d271,delivered,2018-05-28 02:36:00,2018/5/29 2:34,2018/5/29 11:41,2018/6/13 18:06,2018/7/17 0:00
daaa1175302ea22f08aede6bd5bee8bf,a558c27e289c8e4e99cb82e7665ff009,delivered,2018-05-28 13:49:00,2018/5/30 2:32,2018/6/5 10:44,2018/6/13 16:58,2018/7/16 0:00
96a8d065c3f2dbde8c6ff7fae00a2f35,42808481d800a84a8cf647ef8838c6cb,delivered,2018-05-28 11:02:00,2018/5/28 11:15,2018/5/28 13:57,2018/5/29 18:08,2018/6/13 0:00
b636703317e3a173ebe3770beda32aea,11c9730340dc403bf23bf523be47ed1d,delivered,2018-05-28 20:02:00,2018/5/28 20:15,2018/5/29 14:38,2018/6/18 13:47,2018/7/5 0:00
a65d018a7a1122b4312c742d7107e021,724eba516ed0739bd049fb295ce929c0,delivered,2018-05-28 08:28:00,2018/5/29 3:14,2018/6/12 14:04,2018/6/13 19:42,2018/7/3 0:00
53ae9aaa6ba9fefffe3c0db94f4d2c43,b5cfd134107d931d1bf1b191e016a4b9,delivered,2018-05-28 12:44:00,2018/5/28 13:13,2018/6/4 13:10,2018/6/13 13:11,2018/7/3 0:00
cec0dfdf4408bef61c7d93b02a41f92c,abd9af16c6b85f81ac7d5eee4ecadb5a,delivered,2018-05-28 15:18:00,2018/5/28 15:32,2018/5/29 9:00,2018/6/4 17:26,2018/6/28 0:00
da9713f62e0d54668895dd0ca6ddbb64,79e482fbb9811d4ba4eb9249661c0194,delivered,2018-05-28 10:00:00,2018/5/29 9:56,2018/5/29 13:15,2018/6/12 17:39,2018/7/3 0:00
c29713133e5e33937af1a6e1e1370552,906614004e38a1e922ff033563bfdcf2,delivered,2018-05-28 17:20:00,2018/5/28 17:35,2018/5/29 14:22,2018/6/7 18:38,2018/7/19 0:00
1e73ecf14966e33e06e79c339fb3f7cd,4d6a2339ba829456960bc4a6ac74eec9,delivered,2018-05-28 16:37:00,2018/5/28 16:51,2018/6/1 14:09,2018/6/8 18:54,2018/6/21 0:00
356725db39df6e32c250f1b4f1f78d9e,8309c7cc18fb32c9b5678db4f66b6bec,delivered,2018-05-28 19:07:00,2018/5/28 19:29,2018/5/30 11:22,2018/6/4 18:37,2018/6/29 0:00
060653209bfa61cf4b308a00e3861875,a0d86b4a22f02ed0ade308b69e91bc89,delivered,2018-05-28 23:18:00,2018/5/28 23:30,2018/5/29 12:29,2018/6/12 22:12,2018/7/11 0:00
88147bfe4762e9d0e545871dbc994734,e948953cbdd0ebdf270937ab3d5c1a5a,delivered,2018-05-28 23:06:00,2018/5/28 23:29,2018/5/29 15:38,2018/6/5 23:04,2018/7/5 0:00
3d4bfa3de7e617f61d1ee3c87e95b204,5e98755f49cf29e4e9e87d81d2f86db2,delivered,2018-05-28 09:26:00,2018/5/28 9:52,2018/5/28 15:16,2018/6/14 0:46,2018/7/16 0:00
8767f36960352a7d9b94e1857a45c981,31b1a8a4bc56ec61e5a3bb174d4e5318,delivered,2018-05-28 20:59:00,2018/5/28 21:16,2018/5/29 13:14,2018/6/6 19:06,2018/7/4 0:00
8ee3d811c7a49f0f3be646dfb3489e75,5054aeef991ce66d45d9a75a5e157cab,delivered,2018-05-28 14:52:00,2018/5/28 15:15,2018/5/29 13:33,2018/6/5 20:07,2018/6/20 0:00
185e7ea81e4cf0fc1d2f4e8e38e8e7e3,f23c4b530f6d7d421de1e38d3e0cc327,delivered,2018-05-28 22:39:00,2018/5/30 2:32,2018/6/1 8:51,2018/6/18 22:12,2018/7/31 0:00
4c53b2ac030f08c0469e8de45af2e400,780b9df22e9f714b2231474a96e95730,delivered,2018-05-28 17:24:00,2018/5/28 17:55,2018/5/29 16:05,2018/6/4 21:15,2018/6/13 0:00
6dcf09925bad5c21f9694df7c7064435,b6449dad7d75ca4204e95af962d73eaf,delivered,2018-05-28 10:14:00,2018/5/29 3:55,2018/5/30 14:55,2018/6/7 0:28,2018/7/3 0:00
facd4b7395a3bf5f4536e64cf5d7668a,e2bd826c95ba483662ede716ae8187e3,delivered,2018-05-28 17:43:00,2018/5/28 17:56,2018/6/1 14:13,2018/6/2 16:21,2018/6/13 0:00
f62f42fbbc35ac4b000282839c369f9a,57bd01b687ed2ca2565730ba32a15d06,delivered,2018-05-28 17:58:00,2018/5/29 3:31,2018/5/29 15:09,2018/6/1 16:28,2018/6/20 0:00
a8f5ea0830ac9ffd1d2864434bcddb70,e9bca2aac8f400109e997596326d9227,delivered,2018-05-28 20:21:00,2018/5/28 20:36,2018/5/29 7:48,2018/6/8 20:06,2018/7/13 0:00
53b122ab361cdd253c61d8f63bdc2a75,a56944574643fc65a4c8753d9e0c37a7,delivered,2018-05-28 10:55:00,2018/5/28 11:13,2018/5/29 12:00,2018/6/7 21:13,2018/7/3 0:00
9797613eed6fac4314c4d5c9132c7ff4,759835de956bcaaf90c41eeb09e8ff1d,delivered,2018-05-28 11:27:00,2018/5/28 11:54,2018/5/29 15:18,2018/6/20 19:45,2018/7/16 0:00
d905ef2a3ee51aff370cf4ca43eb5e8d,8173731cfd6e1b3cf14eb346dbb2b3a3,delivered,2018-05-28 16:08:00,2018/5/29 16:12,2018/6/1 15:35,2018/6/6 17:20,2018/7/12 0:00
43d5113f8c14cc2c72b763c801f47ac6,5ae27e96182178bb0c1ff8ba02dd42d8,delivered,2018-05-28 16:10:00,2018/5/29 12:09,2018/5/30 13:54,2018/6/7 14:38,2018/6/28 0:00
cab041584e63bfe6a389916c8f469abc,4f11e0c0c7d456f4e5bf43b4189927e7,delivered,2018-05-28 17:12:00,2018/5/28 17:30,2018/5/29 9:38,2018/5/30 16:48,2018/6/20 0:00
b230cdf7f5d8115711cbab88f4636406,eaff05733a47fe7dbd0a808b4cde8238,delivered,2018-05-28 21:16:00,2018/5/28 21:30,2018/5/29 13:53,2018/6/2 12:02,2018/6/28 0:00
750ed62dff96bf5713b8c6a6bbfdc948,a05f88744e7de808ee2378057e2b033c,canceled,2018-05-28 11:18:00,2018/5/29 3:15,,,2018/6/20 0:00
360983d2dc93d0b53cf1dd482a1caa5d,1cddf32e75b16d683001b555f0d3914a,delivered,2018-05-28 18:43:00,2018/5/28 19:16,2018/5/30 14:43,2018/6/11 13:32,2018/7/17 0:00
761d24a47ebf005134bb75f8cde9c5b1,ed78b8e3b4ce8f10d7ff5f18f9758b75,delivered,2018-05-28 19:59:00,2018/5/28 20:10,2018/5/29 8:43,2018/6/8 20:15,2018/7/3 0:00
b5eb3252f8e5ded7044d176ed49e2ecb,86d7e0b2821894373d67a03352affdcb,delivered,2018-05-28 17:23:00,2018/5/28 17:35,2018/6/18 11:59,2018/6/22 17:59,2018/8/3 0:00
513e088b2c0d0279b2df18d115a0d39d,4f3106b818772a80feb6aa2a658e2998,delivered,2018-05-28 15:37:00,2018/5/28 15:56,2018/5/30 13:36,2018/6/4 20:53,2018/6/28 0:00
c8c0e74f5426e74b812efe05eaab11a6,b6ba2c8d887b9586b6f9dcd3d7ddfd56,delivered,2018-05-28 21:30:00,2018/5/29 12:50,2018/5/30 12:56,2018/6/11 16:18,2018/7/4 0:00
ba506068ed3555effa5ca62cd1b22225,5729693cc754e134be2566d2369795a0,delivered,2018-05-28 15:23:00,2018/5/28 15:56,2018/6/2 9:05,2018/6/5 21:26,2018/6/20 0:00
5be9662cf57b643907e692632ff63fdc,f9f5b9bfc5b9fdceb180b9227737630c,delivered,2018-05-28 10:04:00,2018/5/28 10:15,2018/5/28 14:08,2018/6/6 18:59,2018/6/29 0:00
8e01476de7658766c75d118e291d2b16,b728285f0366b207acce12b492851e97,delivered,2018-05-28 10:40:00,2018/5/28 10:53,2018/5/28 13:45,2018/6/3 11:17,2018/6/28 0:00
e98f62f167c0c56e1d6e2c852bf04adf,deb7123f2e2f5e7e0997e3af67d058d0,delivered,2018-05-28 09:57:00,2018/5/28 10:13,2018/5/28 13:09,2018/6/8 17:37,2018/7/5 0:00
916176e8ce74772807cfb28860535ae0,46c19710e4ec96f3c532cb3ac376b794,delivered,2018-05-28 14:51:00,2018/5/28 19:16,2018/5/29 13:51,2018/6/6 21:18,2018/7/4 0:00
9544da84a1f36efaf61504e2fbed951a,2e4944041038aa2b71a74eab8d9b819c,delivered,2018-05-28 11:01:00,2018/5/28 11:15,2018/6/4 15:15,2018/6/5 12:41,2018/6/20 0:00
278d3d690a2154d06eb95b5a171ade8f,d92966ea3d638f9b965f661de8d6d01d,delivered,2018-05-28 09:39:00,2018/5/28 9:52,2018/5/28 14:02,2018/6/4 20:08,2018/6/29 0:00
ffc49b9c9d666410e9ecdb0a3efadb9c,e175dcb4b025365a33467693abf7b4ca,delivered,2018-05-28 19:29:00,2018/5/28 19:56,2018/5/29 14:04,2018/6/12 18:57,2018/7/11 0:00
a0b07a92ce295982730306c83af1da2a,b5e633e94cee7ad1b81f39f88a4ee6e1,delivered,2018-05-28 14:45:00,2018/5/28 15:15,2018/5/29 13:51,2018/6/11 16:37,2018/7/12 0:00
d323b02e4d09a0a84bda45d240aeb3c0,1db2b65fe180603deddda6476084b52f,delivered,2018-05-28 13:37:00,2018/5/28 13:54,2018/6/5 16:00,2018/6/6 15:08,2018/6/26 0:00
65a05062e11f3e5121cd0e0723bf765d,2799fe5cb33f25c1336f9c810f5bab84,delivered,2018-05-28 18:25:00,2018/5/28 18:50,2018/6/6 15:01,2018/6/8 19:53,2018/6/20 0:00
083c350532e95d46b3c25b7c41b1ad63,6997fe0ec1de23e69f13fedf18f50cb8,delivered,2018-05-28 18:20:00,2018/5/28 18:36,2018/5/30 19:32,2018/6/1 20:32,2018/6/13 0:00
0927272c1caea73a32570e9de18c2bb7,c0186800fe9bb6579c73f2b2345cce4c,delivered,2018-05-28 13:31:00,2018/5/28 13:54,2018/6/5 12:35,2018/6/15 20:17,2018/6/20 0:00
a8a42525a528f4f3b6c343d8cfa0a374,11d4407faece8a6220c06056f36dc9af,delivered,2018-05-28 20:41:00,2018/5/28 20:50,2018/5/29 13:27,2018/6/9 12:28,2018/6/28 0:00
a6ff9f38d02f65f7ad74bfc2dd1813cf,6e2a35662f0ad6eb33998f94a69e8a24,delivered,2018-05-28 00:30:00,2018/5/28 0:56,2018/5/29 9:51,2018/6/7 21:58,2018/6/28 0:00
0f6b7fd8b1ca2b342b4629b5c8a4435b,0a0b289b31e52a51a3368b171806a8fa,delivered,2018-05-28 18:16:00,2018/5/28 18:36,2018/5/30 13:54,2018/6/14 0:19,2018/7/16 0:00
e0ff4f042465bf3a83ab05b537d1c90e,35ccaf85cd6559f85e62b1968fa763b0,delivered,2018-05-28 19:57:00,2018/5/28 20:10,2018/6/1 11:20,2018/6/6 16:38,2018/6/28 0:00
ef43444651cdedfaefc1123e4acd02aa,1cd96d1a642496e8967965c311f98b1a,delivered,2018-05-28 18:09:00,2018/5/30 2:32,2018/6/7 12:35,2018/6/12 9:35,2018/7/11 0:00
6d0e0e8907efa53405051c14ba17f58e,c2430380d5d3ec51f5f8128805b6666d,delivered,2018-05-28 22:22:00,2018/5/28 22:35,2018/6/1 14:10,2018/6/8 16:50,2018/7/4 0:00
2ee0dd09094bb9568b06bc1ffbe9f4ec,76df3b6412d4883dbc84402a5c659b5d,delivered,2018-05-28 21:02:00,2018/5/30 2:13,2018/5/30 10:17,2018/6/26 21:24,2018/7/5 0:00
1917dc45b0bd8e45ef7e5919e9c35c15,be5019d2c52dfaffa0e4663e49bdfd2e,delivered,2018-05-28 18:47:00,2018/5/28 18:55,2018/6/1 12:40,2018/6/3 14:04,2018/6/13 0:00
1e60cd113fd130d6384d74348f85b63c,1b816766bb5a39f8e46924109d1f1983,delivered,2018-05-28 21:07:00,2018/5/28 21:30,2018/6/1 11:31,2018/6/5 13:48,2018/6/13 0:00
13f2f496cc080f4443dc54b93b75a968,a369192f9dbe966c7d10f33b7f20bdf4,delivered,2018-05-28 19:36:00,2018/5/29 19:35,2018/6/6 15:01,2018/6/13 13:38,2018/7/4 0:00
bf2f7a16704936db1686ba2711614520,77b2063010087502d849d81480f6420e,delivered,2018-05-28 12:03:00,2018/5/28 12:15,2018/5/30 13:36,2018/6/8 22:38,2018/7/3 0:00
0617fd3db51fa6cbebde41b9bd34b406,c859e1f9641a31e71020f8be665daaea,delivered,2018-05-28 14:03:00,2018/5/28 14:15,2018/5/28 18:29,2018/6/15 19:04,2018/7/4 0:00
d1d9e82abdaaa28b562b48d23f5e8203,71dd1c2bbcb2590101080d3921cfc540,delivered,2018-05-28 11:40:00,2018/5/29 14:11,2018/6/4 10:18,2018/6/5 21:11,2018/6/20 0:00
d819490edd3b5a3d69b114bb1eed977e,3d63c534551c85a62bc51417745dc81c,delivered,2018-05-28 13:49:00,2018/5/28 14:10,2018/5/30 11:02,2018/6/23 18:32,2018/7/19 0:00
13177245f820dca10cd9968a2a395b1d,af3b1412013a9f8a5dd51d610427f847,delivered,2018-05-28 16:52:00,2018/5/28 17:16,2018/5/29 10:41,2018/5/30 15:12,2018/6/26 0:00
bbfb434859fc673797c1040d267e342e,b0d85b57c22f4e17c5348ac56e88b4e7,delivered,2018-05-28 20:43:00,2018/5/30 2:32,2018/5/30 14:06,2018/6/8 0:04,2018/6/20 0:00
2ef2818bc1477c39bc32b093812b85e8,1c436aa3c85f978a78df59eaca01ede3,delivered,2018-05-28 14:33:00,2018/5/28 14:50,2018/5/28 14:33,2018/6/4 19:33,2018/6/29 0:00
33fc7baa13a1f53c49812053516172e7,e83678b18eeb52b82fcff5e21d12cf6d,delivered,2018-05-28 07:44:00,2018/5/28 7:55,2018/5/29 13:44,2018/6/14 11:18,2018/7/3 0:00
8d37e7a787d783b75379ef856107b40a,c6c67979c6a71ae3f43fb2fc04712e4c,delivered,2018-05-28 09:38:00,2018/5/28 9:52,2018/5/28 14:29,2018/6/5 18:03,2018/6/28 0:00
b2fb15f025928415eebbfd3132b0dfbc,47014bb0e74e35a5b83df78c45f41c32,delivered,2018-05-28 18:01:00,2018/5/28 18:15,2018/5/29 13:11,2018/6/7 16:02,2018/7/5 0:00
c164550f33679da3d32b3ce6078cffda,581ee503fd22bd36c99119cbfb230237,delivered,2018-05-28 08:47:00,2018/5/28 8:55,2018/5/28 14:02,2018/5/30 18:18,2018/6/21 0:00
84e68b5d2be9ab9146ea264fa27c9a34,e4ab65a0b4c3c3e0fee82f90222c4618,delivered,2018-05-28 13:56:00,2018/5/28 14:10,2018/5/29 7:50,2018/6/2 16:33,2018/6/29 0:00
e33865519137f5737444109ae8438633,64b086bdcc54458af3ea3bd838db54a5,delivered,2018-05-28 00:44:00,2018/5/29 3:31,2018/5/30 13:13,2018/6/1 22:25,2018/6/20 0:00
6b57b46391a662adacf6841b5da8d084,7508680e17b526665363d2bd205b44a3,delivered,2018-05-29 23:14:00,2018/5/29 23:34,2018/5/30 14:48,2018/6/4 10:44,2018/6/21 0:00
0e2f2a11ed7233e538469471930a7ed7,a7dbd3fd213f08708b18e3b2667e14de,delivered,2018-05-29 09:13:00,2018/5/29 9:30,2018/5/29 14:45,2018/6/11 14:53,2018/7/16 0:00
5fc156541c3cea8af8784a46dbfcd183,76ebf70a559266867675fc7b0e74072d,delivered,2018-05-29 11:02:00,2018/5/30 10:56,2018/5/30 13:11,2018/6/12 20:15,2018/7/4 0:00
f6062f2fd7a79226266b4cdaded643ec,220d30b547b088ca7b34fef7d7a54523,delivered,2018-05-29 19:34:00,2018/5/29 19:55,2018/5/30 15:11,2018/6/1 12:08,2018/6/21 0:00
9e40d6ad0e658dbe287498d89f222d18,79b516ac255abbf7531ea1ea5b43d0db,delivered,2018-05-29 15:48:00,2018/5/29 16:12,2018/6/7 15:12,2018/6/11 20:41,2018/7/27 0:00
1683815c34e20076a6b3a8b1fd3d8809,2d9a7f6bfb053e602cc26e9c77c5f2ee,delivered,2018-05-29 18:09:00,2018/5/29 18:36,2018/6/1 10:15,2018/6/11 18:13,2018/7/5 0:00
7d0a48a75ea94fb27cbb514b6bd406b4,1fa8165134d1bc197e2bc4ebf659f35e,delivered,2018-05-29 12:43:00,2018/5/29 14:15,2018/6/5 14:01,2018/6/11 14:51,2018/7/5 0:00
4974bc485d07cad8b6e5000a345bcd50,5a305881af7a75ebbe4e858260370d9c,delivered,2018-05-29 15:45:00,2018/5/30 15:35,2018/6/1 8:56,2018/6/11 23:54,2018/7/16 0:00
ff54b9c09ea01ff4a6998163e9822b79,61eb73b3aa56811b865abef59f7ef640,delivered,2018-05-29 21:46:00,2018/5/30 16:16,2018/6/1 13:23,2018/6/11 20:28,2018/7/4 0:00
0c6a968e3824f733a18b9c40b2620865,4d3afd054c81809d99eacd8a22e08075,delivered,2018-05-29 16:12:00,2018/5/29 16:39,2018/5/30 12:22,2018/6/7 16:28,2018/7/19 0:00
342b802870cffb4cca6f8b612e121300,a1f2fe00ae439dcb254252a38dd4e286,delivered,2018-05-29 22:20:00,2018/5/29 22:35,2018/5/30 11:22,2018/6/4 18:31,2018/6/29 0:00
f834cf7fd494d64498ec7054a72e947f,3307c2dabe1e3c6987cc5780520efe79,delivered,2018-05-29 22:36:00,2018/5/29 22:54,2018/6/1 8:25,2018/6/4 15:51,2018/6/21 0:00
15f906fde6e6b48fc2f10c413d4bef8b,cffc421e3853c93e511c2d6abc520e12,delivered,2018-05-29 12:04:00,2018/5/29 13:31,2018/5/30 13:46,2018/6/11 19:38,2018/7/16 0:00
02f4dd90ba0feb8ec394cac05862d2b5,df6d93efba53a613bf2365f7945febb0,delivered,2018-05-29 16:04:00,2018/5/29 16:15,2018/6/6 14:31,2018/6/26 4:32,2018/8/9 0:00
db8bf3de5a5697bde575853b0e9d7fec,6bc10e2de3cadab0a0e0e96a880fae5e,delivered,2018-05-29 09:23:00,2018/5/31 3:36,2018/6/1 11:10,2018/6/15 20:58,2018/7/12 0:00
d6a5b1dabb71e6af751ca35e7ecbcae2,84a18469ae1de12043370666d2807e6a,delivered,2018-05-29 15:03:00,2018/5/29 15:32,2018/6/1 14:04,2018/6/8 20:32,2018/7/5 0:00
73840bb583b69b1d181d54f3f755a4e2,525fe4903a5cea320f17dcf74c2a1534,delivered,2018-05-29 13:28:00,2018/5/29 13:57,2018/5/30 13:46,2018/6/18 20:44,2018/7/17 0:00
7d211ad04e2a788e75109de959ce3171,4a1e8b88c644fe53641843b68f745160,delivered,2018-05-29 21:55:00,2018/5/29 22:13,2018/6/5 13:07,2018/6/6 12:55,2018/7/17 0:00
822439c9a01bc64ce644063229f3edd1,1878256be6b16ab5f7759b1c7d7f4903,delivered,2018-05-29 16:48:00,2018/5/29 17:18,2018/6/4 11:01,2018/6/13 16:06,2018/7/4 0:00
2eb63f75718e0a133e1a6c7d14375025,1712b3a131430bc9e53dcba7adcfc282,delivered,2018-05-29 10:46:00,2018/5/29 17:57,2018/5/30 11:06,2018/6/2 12:36,2018/6/21 0:00
046bc7c1d7122be13009a28d66977149,50a1e21aee11c07e29db5b8289876b9f,delivered,2018-05-29 21:46:00,2018/5/29 21:55,2018/5/30 14:40,2018/6/2 10:51,2018/6/21 0:00
41b58b6026bb03ba48125f0b42fd4b70,7fb48eba2763ac51b79391d0636a7c92,delivered,2018-05-29 02:50:00,2018/5/29 3:14,2018/5/29 13:44,2018/6/16 14:28,2018/7/20 0:00
17c7d18b95217b2fbbc15a88ef4f564f,5c84a8216347ecb5dd3f89878d453966,delivered,2018-05-29 20:20:00,2018/5/29 20:35,2018/6/4 8:00,2018/6/12 18:18,2018/7/24 0:00
fb3cf8c9eb2412b0edc0a00a8f43a869,94595ccee21b11325952776b516a0345,delivered,2018-05-29 14:07:00,2018/5/29 14:39,2018/5/29 13:58,2018/6/5 21:46,2018/7/20 0:00
c4de71df747f541f59a618d019281366,aaefbb85ab9583c7912ddb3d9b5e6238,delivered,2018-05-29 18:09:00,2018/5/29 18:36,2018/6/4 12:02,2018/6/6 17:32,2018/6/21 0:00
9ff880794dc0a00ad4856e0de2c912f2,b27bb08f277571e3c41d44e9826df158,delivered,2018-05-29 05:07:00,2018/5/29 5:30,2018/6/4 16:03,2018/6/18 23:44,2018/8/6 0:00
02d3eba685e8150e0e3abacd9c230642,0ec44d686aef3c798a6e8d336cb3a2c8,delivered,2018-05-29 13:55:00,2018/5/29 14:11,2018/6/6 14:57,2018/6/7 17:35,2018/6/21 0:00
ce5a9de9a8a2c2a47c627c3615f90700,ee2e42a5fcbe3dbf6fce1d07639c8121,delivered,2018-05-29 21:08:00,2018/5/29 21:35,2018/5/30 12:05,2018/6/5 18:41,2018/7/5 0:00
c1d16d2238787555fb7bed98f8fbd99d,f5e7020383fc2140c6ecc783105bd4b3,delivered,2018-05-29 15:51:00,2018/5/30 2:32,2018/5/30 11:04,2018/6/4 17:38,2018/6/29 0:00
58feb997b7e395036cd8d59980e85a94,ec70d161cd95ea2fb9be51c71807be76,delivered,2018-05-29 15:18:00,2018/5/29 15:32,2018/6/11 14:23,2018/7/4 12:05,2018/7/24 0:00
99daacedd8423e3b5169338429be0110,29cd5d64c1d683f8d652670417b62b8a,delivered,2018-05-29 19:12:00,2018/5/29 19:32,2018/5/30 7:56,2018/6/1 22:21,2018/6/29 0:00
58a1b2dbc870bdafa3abfced8d5d9cc5,7e9090dbf2dd453786d83814eb0e5778,delivered,2018-05-29 09:50:00,2018/5/31 3:35,2018/6/4 14:38,2018/6/11 16:38,2018/7/12 0:00
038862523957395d9316afa8b8b70976,a08ee5910f78d3f2b79a0e861d0c6d6b,delivered,2018-05-29 23:02:00,2018/5/31 3:36,2018/6/4 15:41,2018/6/6 2:19,2018/6/18 0:00
b058f625ecdea748969b3d9f508873fb,631ae9150948def4dfd72ad426e5fdf3,delivered,2018-05-29 11:16:00,2018/5/30 2:32,2018/5/30 10:16,2018/6/15 18:58,2018/7/13 0:00
207d35e4a69118f2f9422aa1949043f7,09becaeb993ca4d7a5c0ea6eb2afce30,delivered,2018-05-29 10:19:00,2018/5/29 10:38,2018/5/30 13:34,2018/6/12 17:52,2018/7/12 0:00
ecab7448f4b42657c66bc603971693c1,74b72861a67b91be7b5c8c216b32cb7a,delivered,2018-05-29 16:25:00,2018/5/30 2:32,2018/6/5 13:56,2018/6/6 20:22,2018/7/16 0:00
b3e2b3c7117a01d7d57b74ed6b6272f9,5fc1fcba03edc46834dc1592f64b5d5f,delivered,2018-05-29 15:46:00,2018/5/31 3:36,2018/6/12 7:35,2018/6/18 21:22,2018/7/23 0:00
f94e7fe62953e889ccdc4af045dbe8f0,63fd9170b32b31124ab00a1f8ed620f9,delivered,2018-05-29 13:14:00,2018/5/31 3:35,2018/6/1 13:36,2018/6/8 21:11,2018/6/29 0:00
30a08f0074bc43c8284b61015a6c530d,3a28a125ae8571da188c2152082fabf5,delivered,2018-05-29 14:38:00,2018/5/31 3:35,2018/6/4 14:45,2018/6/12 18:59,2018/7/20 0:00
71394edb269e67b8431cc1c355cc53df,6e8a30827c4d5bd095c436b486502fcc,delivered,2018-05-29 00:14:00,2018/5/29 0:34,2018/5/29 8:58,2018/6/6 14:22,2018/7/13 0:00
b420ccbcb8265772b8c13687c24bb5eb,0c03776e54dca1457ed2ce839749eb4e,delivered,2018-05-29 14:13:00,2018/5/29 14:39,2018/5/30 14:09,2018/6/4 21:26,2018/6/21 0:00
583897e4cf9cd552e5abfacdf82bcb75,30446ea2e198de0fd4d7a05ec53c046e,delivered,2018-05-29 21:58:00,2018/5/29 22:13,2018/6/4 15:30,2018/6/7 21:38,2018/6/29 0:00
b124967afcc82ef17ec41020fe2a9136,43dd5cdd60809c5f268d9d3b1e5b986d,delivered,2018-05-29 16:19:00,2018/5/29 17:18,2018/5/30 14:09,2018/6/1 15:48,2018/6/21 0:00
de0d8b8e774b3211e7e001d3e5985470,55fd5d10a5036383fe19af015d2e5a80,delivered,2018-05-29 14:21:00,2018/5/29 14:39,2018/5/29 14:26,2018/6/6 20:26,2018/7/4 0:00
19bb820442f9f4a4efe0ee64f855d532,2834eff6cf7bd868e71858ea37ccada1,delivered,2018-05-29 17:07:00,2018/5/30 7:34,2018/6/5 11:39,2018/6/18 13:48,2018/7/5 0:00
f3c973baad2d145cc17da5473621e0db,3bf70d98adff5db9b2292184cb16e078,delivered,2018-05-29 10:13:00,2018/5/29 10:38,2018/5/29 12:31,2018/6/11 13:32,2018/7/24 0:00
ddd825e286b58aca3f41de496744dc1e,03ce599d2de7554119405035652e592c,delivered,2018-05-29 09:41:00,2018/5/29 9:56,2018/6/1 9:58,2018/6/7 20:22,2018/7/12 0:00
881206af1a6a9cd34119b99782759dd4,c868a030c18275a4b69dec550b92a6d5,delivered,2018-05-29 14:01:00,2018/5/30 2:32,2018/5/30 11:06,2018/6/2 12:35,2018/6/21 0:00
eb93e1cf85b4a7ca753e6b6bca9cb1bf,0750772d41a8b042cde18f59e30522b5,delivered,2018-05-29 19:11:00,2018/5/29 19:32,2018/6/4 13:40,2018/6/20 23:02,2018/7/17 0:00
982c51d6339b46194f28cd465e72e740,c5f6afd37241e12a72bbe95c5564ce6d,delivered,2018-05-29 14:25:00,2018/5/29 14:52,2018/5/30 12:47,2018/6/8 1:51,2018/7/19 0:00
afaf7af5b20257063f84ff0cafd16820,f53b9a6bb4e1039f26d9c3225dc84fb5,delivered,2018-05-29 13:17:00,2018/5/31 3:35,2018/6/4 14:33,2018/6/13 20:12,2018/7/5 0:00
